reward_mean,reward_std,p2p_mean,p2p_std,grid_buy_mean,grid_buy_std,grid_sell_mean,grid_sell_std,carbon_mean,carbon_std,n_agents_mean,n_eval_episodes,run_dir,label,method,checkpoint_episode,checkpoint_path,active_agent_count,policy_arch,reference_active_agent_count,reward_drop_vs_max_count
70.9912943293651,5.391200363995922,0.0009326374277264324,0.0008111409740116601,2.967984430104939,0.2689089936864842,0.5708980238708309,0.20032400969224698,1.8668036459107427,0.16698419580896956,5.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44,mlp_pad-seed44,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44\models\transformer_208.pt,5,mlp_pad,30,0.05129626110171521
75.90050084193548,1.6148033559399362,0.001832906884165143,0.0014451903145672662,3.1923522118846677,0.14366712625615888,0.4851357313095514,0.07560960288636859,1.9955089487830022,0.08284233221182549,10.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44,mlp_pad-seed44,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44\models\transformer_208.pt,10,mlp_pad,30,-0.014308720713256859
73.94066793868939,1.6444946066525556,0.0036247552559036168,0.0013048216710388081,3.204838010609078,0.030245437138087722,0.560719323343372,0.046842057747240755,2.0014017143028076,0.019920733316644967,15.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44,mlp_pad-seed44,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44\models\transformer_208.pt,15,mlp_pad,30,0.011881825895165279
73.23472132900108,0.6094244359521324,0.0025775927011515262,0.0011068544860643504,3.1745438142173206,0.09359487626680127,0.5294144735007965,0.01854210661150596,1.9900756038101726,0.05734752337020907,20.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44,mlp_pad-seed44,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44\models\transformer_208.pt,20,mlp_pad,30,0.021315858538190888
74.70182195107142,1.1679245016082684,0.0026074568120990444,0.0010601263270190024,3.237668189599879,0.124481358359563,0.5077185521993295,0.025597799442355303,2.0211367063505756,0.07673360838822814,25.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44,mlp_pad-seed44,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44\models\transformer_208.pt,25,mlp_pad,30,0.0017100201231218621
74.82978238475819,0.19581383427921067,0.003704340010791441,0.00011455900749772793,3.225121124477164,0.006726316827596354,0.5141221303929857,0.002950915252405502,2.008626219222695,0.004269795902598605,30.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44,mlp_pad-seed44,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed44\models\transformer_208.pt,30,mlp_pad,30,0.0
71.04113219678403,5.380690834632576,0.0,0.0,2.9214414769720216,0.2758116589035251,0.5878911338004522,0.19956400831002624,1.866742456966266,0.16714812940462145,5.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mappo_shared_seed42,mappo_shared-seed42,mappo_shared,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mappo_shared_seed42\models\transformer_208.pt,5,mappo_shared,30,0.05072568392742164
75.9218096534411,1.6344720871213123,0.0,0.0,3.1516456382365816,0.14721469566993045,0.4991827784680094,0.0745708816730752,1.9958839296453128,0.08329081782527357,10.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mappo_shared_seed42,mappo_shared-seed42,mappo_shared,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mappo_shared_seed42\models\transformer_208.pt,10,mappo_shared,30,-0.014491488313095184
73.89187975699704,1.6207620104158673,0.0,0.0,3.1664363832916327,0.029019218665274408,0.5761863206496952,0.046375642653829326,2.003133993521205,0.019971283310924612,15.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mappo_shared_seed42,mappo_shared-seed42,mappo_shared,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mappo_shared_seed42\models\transformer_208.pt,15,mappo_shared,30,0.012633083812029901
73.24820466823876,0.6268283390884499,0.0,0.0,3.129108764979494,0.09628491665681597,0.5464182227916401,0.020210949997290648,1.9907235100125558,0.05745128565760348,20.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mappo_shared_seed42,mappo_shared-seed42,mappo_shared,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mappo_shared_seed42\models\transformer_208.pt,20,mappo_shared,30,0.021234076092972724
